,artist,formatted_lyrics
812,1,If you can catch whats going on every day
813,1,How long will I stay here alone?I will spend another day and fall asleep
814,1,The faces I want to see
815,1,Is it like me?If you stay
816,1,Is it greedy
817,1,Still my
818,1,Toward something
819,1,If you run
820,1,If I really wanted to
821,1,Among the many low stars
822,1,If only one can bear
823,1,Is it also greedy
824,1,As if there were glittering
825,1,"La, La"
826,1,La
827,1,"La, La"
828,1,La
829,1,"La~Oh, Oh, Oh, Oh"
830,1,"La, La"
831,1,La
832,1,"La, La"
833,1,La
834,1,La~ ()
835,1,"Oh!! La, La"
836,1,La
837,1,"La, La"
838,1,La
839,1,"La~Oh, Oh, Oh, Oh, La, La"
840,1,La
841,1,"La, La"
842,1,La
843,1,La~ ? ( )
844,1, ? ()
845,1,"Oh!! La, La"
846,1,La
847,1,"La, La"
848,1,La
849,1,"La~Oh, Oh, Oh, Oh, La, La"
850,1,La
851,1,"La, La"
852,1,La
853,1,La~ Yeah~ Yeah~ Yeah~ (Woo~wah!)
854,1,()
855,2,Stuck in this situation
856,2,Kept it inside for ages
857,2,Let's just air it out
858,2,I need air now
859,2,Iwastryna build anempire
860,2,She wanted me to stay inside
861,2,Whileworkin' nights like the vampire
862,2,She said notice me senpai
863,2,My ride or die till I'm six feet
864,2,But we're gonna need like feet
865,2,You can call this somewhat of a sick leave
866,2,"Baby, I might wanna go sight see"
867,2,"Yeah, Imma need my space"
868,2,She gon' need some time
869,2,Someone gets Stephen Hawking on the line
870,2,"What's your horoscope, I'm a dollar sign"
871,2,"It's just how it go, I apologize"
872,2,I might be too blunt and like blunts I might roll
873,2,"I do my own stunts, might go stunt on you hoes"
874,2,Conversations I been having with myself
875,2,"Problematic, wished I could turn to someone else"
876,2,"Close quarters, what a borders, do they exist?Tryna distance, before it, I'll admit"
877,2,Forced to face these issues we can't handle
878,2,Wasn't something we could've planned for
879,2,Unprepared for whats ignited
880,2,"All my fears , yeah they are heightened"
881,2,Attention is divided
882,2,Can't keep it inside anymore (can't keep it inside)
883,2,Getting irrational (getting irrational)
884,2,Starting a riot with you (starting a riot now)
885,2,Can't keep it inside anymore (can't keep it inside)
886,2,Everything lasts forever
887,2,Don't know why we just ignored it
888,2,Who we even kidding
889,2,"I was going to the service , babe"
890,2,Let's keep it real
891,2,Off of a pill
892,2,God take the wheel now
893,2,Drink till it spill
894,2,Love what we built
895,2,I gotta go now
896,2,Hangul
897,2,"I'm a hyung, since i was young"
898,2,Get your bread up i ain't playin'With you crumbs
899,2,"Ima stunt, cause i'm a hyung"
900,2,"I'm your hyungs, hyungs, hyungs"
901,2,"Hyungs, hyungs, hyung, hold up"
902,2,"Im on my hyung shit, im on my hyung shit"
903,2,You ain't a hyung
904,2,"Pockets are young, you havent done shit"
905,2,But fuck all that hyung
906,2,"Shit, fuck all that hyung shit"
907,2,"Im your hyungs, hyungs, hyungs"
908,2,"Hyungs, hyungs, hyung, HYUNG SHIT!"
909,2,"Ive been a hyung, they use two hands"
910,2,"When pourin me rum, pour up"
911,2,"Walk in the room, make it all quiet"
912,2,"They holding their tongues, hold up"
913,2,"Show me respect, ill show it back"
914,2,Thats the code of conduct
915,2,I could give a fuck if your bitch ass older
916,2,Your bitch call me oppa
917,2,Mi vida loca
918,2,No matter the age go out and rage
919,2,Zach de la rocha
920,2,Im wearing designer ooh
921,2,You forever ayy
922,2,Youll forever be a bum
923,2,"Never be a hyung, yeee"
924,2,"Im a hyung, since i was young"
925,2,Get your bread up i ain't playin
926,2,With you crumbs
927,2,"Ima stunt, cause im a hyung"
928,2,Im your hyungs hyungs hyungs
929,2,"Hyungs, hyungs, hyung, hold up"
930,2,"Im on my hyung shit, im on my hyung shit"
931,2,You ain't a hyung
932,2,"Pockets are young, you havent done shit"
933,2,But fuck all that hyung shit
934,2,Fuck all that hyung shit
935,2,Im your hyungs hyungs hyungs
936,2,"Hyungs hyungs hyung, HYUNG SHIT!"
937,2,"Waking up to instrumentals playing, Smoke up in the ceiling fan"
938,2,Complicated wordplay but really I'm a simple man
939,2,"I like my weather good, I like my women hood"
940,2,"I keep it one hundred, and get misunderstood"
941,2,"Don't get my words twisted now, we ain't all the same"
942,2,"Some got a silver spoon, others have a ball and chain"
943,2,"Some wish you all the best, some wish you all the pain"
944,2,Life's a game and I'm trying to make the hall of fame
945,2,This society asks you to pick a side
946,2,"Every minute of your life, three hundred and sixty five"
947,2,"Red or blue, big or small, yes or no, right or wrong"
948,2,The difference between the two is the feeling of I belong
949,2,"Yeah, we in the middle of all this"
950,2,The temperature's rising like the middle of August
951,2,"They litter the airwaves, you pick up the garbage"
952,2,Big dreams coming out this little apartment
953,2,All I know is keep it cool
954,2,I stay calm
955,2,"They ask me ""How you do that?"" ""What is this fool on?""A little bit of this, a little bit of that"
956,2,It's the whole lot of nothing that keeps me on track
957,2,All I know is keep it cool
958,2,I stay calm
959,2,"They ask me ""How you do that?"" ""What is this fool on?""A little bit of this, a little bit of that"
960,2,It's the whole lot of nothing that keeps me on track
961,2,Hangul 
962,2,"So no baby I ain't havin' no babies, baby baby no "
963,2,"And if I'm cold baby, at least I let these bitches know baby ? "
964,2,Make my way through the club like Im Moses bruh
965,2,She stick her hands down my pocket 
966,2,"Dont touch them gold diggers, "
967,2,Where my AZNs smoking while they pop a squat
968,2,In Korea looking for a decent taco spot
969,2,"Where my pretty mamas, pretty mamas "
970,2,"Why you with that , , ya boys on the come up"
971,2,"My whole teams eating, you struggling for "
972,2,"Pull up pull up, stress "
973,2,"Clean up on aisle , girl, I'll wet you up, (splash)"
974,2,"So no baby I ain't havin' no babies, baby baby no "
975,2,"And if I'm cold baby, at least I let these bitches know baby "
976,2,"She want a wedding dress, but I ain't "
977,2,"Had to hit her with the cross over A.I.,Tryna put her in a taxi but its "
978,2,I wont ever see her but I tell her 
979,2,"He has got inside, he has climbed through the fence, and has fallen about meters into the enclosure. Debate now turning to whether or not the zoo authorities did the right thing, in ordering a gorilla to be shot, rather than tranquilized"
980,2,I don't question why they felt it was a life threatening situation
981,2,They tryna take me out like Harambe
982,2,I take a tranquilizer on a Monday
983,2,While the real ones we lost getting listed in the back
984,2,While the fronting motherfuckers get the front page
985,2,"The world is a zoo, you've seen the news"
986,2,You've seen them shoot at the youth (The world is a zoo)
987,2,I'll see you pigs at the barbecue
988,2,"God bless the red, white and blue (Harambe)"
989,2,Paranoia just to hit the corner
990,2,"Started getting cherry cola and a bag of chips, what a bitch"
991,2,Need a neighborhood watch for the gangs and the cops
992,2,I ain't talkin' bout the standards feel the burner on your neck
993,2,Won't give you an attorney or a gurney to get checked
994,2,"We'll be lucky just to get to , die an early death"
995,2,They might give me to life for murderin' my set
996,2,Broke boys everywhere like the government in debt
997,2,Welcome to the jungle with more guns than roses
998,2,Keep from going under now don't push me over
999,2,"Hold my composure, four whiskey sodas"
1000,2,"I need that Irish, no luck with clovers"
1001,2,They tryna take me out like Harambe
1002,2,I take a tranquilizer on a Monday
1003,2,While the real ones we lost getting listed in the back
1004,2,While the fronting motherfuckers get the front page
1005,2,"The world is a zoo, you've seen the news"
1006,2,You've seen them shoot at the youth (The world is a zoo)
1007,2,I'll see you pigs at the barbecue
1008,2,"God bless the red, white and blue (Harambe)"
1009,2,Who the fuck the plug? Where the medicine man stay?It's only o'clock and already a bad day
1010,2,Need two bad bitches delivered to man cave
1011,2,One man's soul is something you can't take
1012,2,"Call the repo man, I'm a people man"
1013,2,But the world don't treat you like an equal man
1014,2,I don't care if you CEO or pizza man
1015,2,We just want a piece of mind and own a piece of land
1016,2,"I don't want my future daughter askin' ""Why they do him like that?"" (Why'd they do that, daddy?)"
1017,2,"The fuck I'ma say? ""Well baby, the world gone mad""Losin' all the heroes like the Marlboro man"
1018,2,Smoked all the leaves off the olive branch
1019,2,How you stop a killer when the killer in the mirror and gorilla
1020,2,Like someone come and get ya lil' mans Harambe
1021,2,When all of this over
1022,2,Imma come on over
1023,2,She says that I'm a talker
1024,2,And that Idon'twalk the talk
1025,2,Isaid I'm Johnny Walker
1026,2,And I'm hereto shoot my shot
1027,2,"What if I threw your name intoasongand made itpop?Then you willknow I serious, I am to take his spot"
1028,2,"The homies said chill, there's plenty fish to fry"
1029,2,"Like self-quarantine, and keep the feelings inside"
1030,2,"But look at , this could be the end of times"
1031,2,"Like the Charmin off the shelf, Imma let my feelings fly"
1032,2,Oh Jon you wildin'All this crime and violence
1033,2,"And the virus piling, you still tryna slide in"
1034,2,"You goddamn right, I'm thinking 'bout the times we had"
1035,2,"With the Philip hue lights, microdosing off a tab"
1036,2,"When all of this is over, Imma grab you by the hand"
1037,2,Kiss you with your mask off and make a bunch of travel plans
1038,2,"Til then Imma stay put, lightin' up my eighth wood"
1039,2,Load up on baked goods
1040,2,Hope you're keepin' safe love
1041,2,"When all of this is over, the first thing Imma do"
1042,2,Imma come on over and never leave your room
1043,2,When all of this is over
1044,2,"Meet me outside, baby meet me outside"
1045,2,When all of this is over
1046,2,"Meet me outside, baby meet me outside"
1047,2,"Everything is cancelled, but I got my plans to"
1048,2,"Stock up on these anthems, ain't worried bout no can foods"
1049,2,"Hard to love a Virgo, whippin' in her turbo"
1050,2,"Met her I was donezo, pull up like Rapunzel"
1051,2,"You became my muse, Imma let it light my fuse"
1052,2,"I can't take it any longer, Might get nasty through the Zoom"
1053,2,"When all of this is over, you gon' be more than my home girl"
1054,2,"When the whole world could leave their home, girl"
1055,2, ...lift off!
1056,2,Rocket Man drop a hundred grand
1057,2,Rocket Man got your man
1058,2,Rocket Man fly to Japan
1059,2,Rocket Man he don't have a land
1060,2,Rocket (Rocket Man)
1061,2,Man (Rocket Man)
1062,2,Rocket (Rocket Man)
1063,2,Man
1064,2,Rocket Man Rocket Man Rocket Man
1065,2,Rocket
1066,2,Man
1067,2,Rocket Man never out of gas
1068,2,Rocket Man blew another bag
1069,2,Rocket Man bitch too bad
1070,2,Rocket Man whip too fast
1071,2,Rocket (Rocket Man)
1072,2,Man (Rocket Man)
1073,2,Rocket (Rocket Man)
1074,2,Man
1075,2,Rocket Man Rocket Man Rocket Man
1076,2,Rocket
1077,2,Man
1078,2,Rocket Man rocks in my pocket man
1079,2,Diamonds they dripping like Aquaman
1080,2,My life sweet like a chocolate
1081,2,I do not fuck with them operatives
1082,2,"Think I might start a monopoly, ooh"
1083,2,Think I might buy me an ivy league school
1084,2,Mom couldn't buy me the popular shoes
1085,2,Now I can get her a proper masseuse
1086,2,I'm on a whole 'nother league
1087,2,Money on level Vegeta (Super Saiyan)
1088,2,You are not who they believe
1089,2,Faking like you were Madea (I'm just saying)
1090,2,I'ma fuck up all the beans
1091,2,Trying to make peace in Korea (
1092,2,)
1093,2,Got me a bitch like Khaleesi
1094,2,Freaky like Mia Khalifa
1095,2,"Oh my God, Rocket Man"
1096,2,Smoking like it's Rotterdam
1097,2,"New whip, dashboard hologram"
1098,2,"Overpriced, like it's Big Baller Brand"
1099,2,"Roll the dice, this shit might get out of hand"
1100,2,"Genghis Khan, roll with a angry mob that's firin shots"
1101,2,That are Hollywood prop
1102,2,We smoking up pot from the guy with the locks in the medicine shop
1103,2,If you wanna know about my whereabouts party at the warehouse
1104,2,"Filming up a ratchet chick flick, Paramount"
1105,2,"Fahrenheit burnin up paper, hold shit down like a cruise ship anchor"
1106,2,"Pissed off, let the pistol blow"
1107,2,Diddy in the club let the Cristal flow
1108,2,Slow motherfuckers like escargot
1109,2,"Sleepin' on me must be narco-Leptic yo exes are sending me titty flix to the text like XXXIf I give you D, would you give me weed and the keys to your whip, she like "
1110,2,Yes Yes Yes
1111,2,Woodstock everyday man I can't stop
1112,2,Got drugs in my Chucks and my HUF socks
1113,2,"Party with the bitches at the bus stop, why not?Loud motherfuckers at the IHOPFuck you, Fuck you, Fuck you, Fuck you, Not you, youre cool"
1114,2,"Half baked, and Im looking for that Oracle bitch"
1115,2,Tryna find answers just like you
1116,2,"Just like you, yeah I'm just like you"
1117,2,But I got a whip and a chick plus two
1118,2,Were the role models that you look up to
1119,2,Fuck high school let's get mushrooms
1120,2,Confucius and cow shit that's awesome
1121,2,Money stretched like Dhalsim
1122,2,My gang is full of bosses
1123,2,Hey
1124,2,Where you from
1125,2,Woof
1126,2,I'm Genghis Khan
1127,2,Ho
1128,2,"Hey, where you from"
1129,2,Woof
1130,2,I'm Genghis khan
1131,2,Ho
1132,2,Hey where you from
1133,2,Woof
1134,2,I'm Genghis Khan
1135,2,Ho
1136,2,I'm Genghis Khan
1137,2,I'm Genghis Khan
1138,2,Mustache is a must-have
1139,2,If you wanna rule like a king gotta look like one
1140,2,"Drink like one, smoke like one"
1141,2,Be ready for a little bit of fistfight fun
1142,2,Knockout punch with a roundhouse kick
1143,2,"Shoes off motherfucker, bow down bitch"
1144,2,Shitty flows go where the outhouse is
1145,2,Chicka bow wow got your girl down for sex
1146,2,"Alpha male, I'm rollin' up L's as big as *"
1147,2, cigars
1148,2,Ho*
1149,2," scales, I'm tipping the scales"
1150,2,"Korean Abdul Jabar, ho"
1151,2,Don't piss me off
1152,2,Got a gift from God
1153,2,Came up poor Les Miserables
1154,2,"Me and yo hood, it's different dawg"
1155,2,Yo Mr. Rogers I'm City of God
1156,2,"K, no switchblades, AK warpaint face"
1157,2,"Better obey, no wheat paste"
1158,2,Gotta pick a side like the OJ case
1159,2,"Lord of the Flies, Where the Wild Things Are"
1160,2,Start a big brawl like the Foxhills mall
1161,2,Stain on your shirt like BBQ sauce
1162,2,Blood from your jaw being cracked by Khan(Khan)
1163,2,You know the name
1164,2,Yeah motherfuckers you know the name
1165,2,Can't spell Ganghis (Genghis)
1166,2, without the Gang
1167,2,"We take prisoners, fuck yo chain"
1168,2,"Don't bang, I bang hoes, I'm bankroll pursuing"
1169,2,But roll up lil Youngin and you better know what you doin'!
1170,2,You took me as safe
1171,2,That was your first mistake
1172,2,Who said I was safe
1173,2,The other night I watched the Oscars
1174,2,And the roster of the only yellow men were all statues
1175,2,We a quarter of the population
1176,2,Theres a room of fuckin percenters laughing at you
1177,2,"Fuck a bamboo ceiling, guess I gotta play the villain"
1178,2,ODB up at the Grammys on the mic
1179,2,Like 
1180,2,Wu-Tang is for the children!
1181,2,Bruce Jenner is a woman
1182,2,OJ was acquitted
1183,2,Kim K is a hero
1184,2,"The sky is the limit, any minute now"
1185,2,They gonna let an Asian brotha get a lead role
1186,2,"Shots fired I'mma reload, never saw this side of Chino"
1187,2,He was always quiet keeping to himself
1188,2,Never messed with anybody else
1189,2,That's the Jonathan that we know
1190,2,"Seems so safe, till one day things go cray"
1191,2,I swear if things dont change
1192,2,"My actions cant be blamed, (STAND UP!)"
1193,2,"And now you gotta duck!You know you never gave a fuck!I came to get my cut! (fuck you, pay me)"
1194,2,You know I never gave a fuck!
1195,2,I ain't never heard of none yall fools
1196,2,"I can do what every one of yall do(Pew, pew, pew, pew)"
1197,2,If I never get a chance
1198,2,You might see the homie show up on the o clock news
1199,2,"You ain't never seen a yellow boy wildn yellow boy shinin , Sound the alarm I got news"
1200,2,Go ahead and pro-file em I ain't pro-violence
1201,2,"Shhhhh, silence is how yellow boys move"
1202,2,"Its been the same ol thang, I swear the game dont change"
1203,2,What you talking bout there ain't no space
1204,2,Guess i gotta go and make more space
1205,2,You know Im cool as a motherfucker
1206,2,Chillin in the cut hella quiet with the loud pack
