song_id	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
11kDth1aKUEUMq9r1pqyds	196138	4	0	4	0.173	0.712	0.481	0	0.241	-5.415	0.0487	0.062	140.0
7BXW1QCg56yzEBV8pW8pah	226107	1	0	4	0.204	0.643	0.638	0	0.0707	-4.947	0.0407	0.6	82.001
63SevszngYpZOwf63o61K4	156600	3	1	4	0.156	0.592	0.691	9.78e-06	0.418	-8.354	0.196	0.0796	99.976
6BJbOXDlgVAXSaq6wYFYT2	156886	2	1	4	0.0678	0.804	0.763	0	0.368	-5.48	0.0519	0.0585	136.052
4KYS9GK68yeuUJ8vJfPxrq	176720	10	0	4	0.0462	0.834	0.731	0	0.0731	-5.603	0.0566	0.681	140.001
6NMtzpDQBTOfJwMzgMX0zl	145588	0	0	4	0.00146	0.46	0.686	0	0.375	-5.948	0.0367	0.252	148.054
4MXhiYIRDMGAuvZc5IFTwC	142969	4	0	4	0.142	0.7	0.46	4.81e-05	0.111	-8.111	0.0661	0.286	151.901
2cYqizR4lgvp4Qu6IQ3qGN	190557	11	1	4	0.0531	0.763	0.628	0	0.114	-5.85	0.05	0.193	140.958
58TaFP5j5i9swOf584yon2	217828	0	0	4	0.0985	0.689	0.723	0	0.158	-4.052	0.0836	0.288	160.042
6vnfObZ4Ys70SBAtti1xZ9	209116	5	0	4	0.0862	0.81	0.582	0.00681	0.207	-5.098	0.125	0.503	95.004
3dlCF1mzW1UKMOb4b1XN17	188013	6	1	4	0.0875	0.612	0.878	0	0.0505	-3.556	0.0452	0.599	94.014
6Qn5zhYkTa37e91HC1D7lb	201240	10	0	4	0.0362	0.672	0.655	0	0.117	-5.021	0.0311	0.556	134.945
0STK94RxUulYqWzwFlyAb5	197893	1	1	3	0.798	0.397	0.303	4.16e-06	0.0824	-10.413	0.11	0.17	170.22
4BdGO1CaObRD4La9l5Zanz	243147	6	0	4	0.117	0.638	0.738	0.000384	0.689	-4.976	0.0292	0.657	97.021
4gB7HrYHbJVJ5RFOjxmoq4	221800	6	0	4	0.00585	0.544	0.781	0	0.191	-6.16	0.0311	0.527	144.075
09mEdoA6zrmBPgTEN5qXmN	228373	1	1	3	0.17	0.461	0.593	0	0.307	-4.954	0.0356	0.175	134.17
3U21A07gAloCc4P7J8rxcn	145507	11	0	4	0.123	0.925	0.31	0	0.0931	-6.531	0.291	0.291	121.927
3qmm9AdG0TnShv0drgXNIQ	176076	1	1	4	0.172	0.592	0.571	0	0.106	-7.132	0.174	0.424	104.95
39N9RPD9MRb5WmoLzNzPeA	173628	9	0	4	0.0364	0.595	0.773	0.00108	0.334	-4.736	0.0549	0.711	180.073
3EApebexZ7YqDIqw2EMTDh	240640	9	1	3	0.177	0.514	0.693	0	0.351	-5.868	0.408	0.287	110.568
3XF5xLJHOQQRbWya6hBp7d	180953	4	1	4	0.462	0.678	0.533	0.219	0.139	-10.485	0.186	0.323	150.455
5Psnhdkyanjpgc2P8A5TSM	302173	1	1	4	0.0249	0.413	0.677	0	0.0793	-5.12	0.255	0.0845	172.501
1dUHF4RyMmMTveJ0Rby6Xm	163974	10	0	4	0.128	0.761	0.598	0	0.0839	-7.249	0.182	0.447	173.897
3szf2z1Cy1QMrtHrbn8rz9	184960	1	1	4	0.015	0.758	0.474	0	0.116	-8.72	0.146	0.0541	76.062
4n1bdaKwynQndm47x5HqWX	162800	7	0	4	0.013	0.888	0.372	0	0.184	-10.254	0.358	0.123	133.998
1vNoA9F5ASnlBISFekDmg3	254805	2	0	4	0.00756	0.448	0.826	0	0.117	-3.244	0.0319	0.19	77.093
0zqy3ss4CwD6u4QPksS0nI	195720	2	1	4	0.161	0.529	0.69	0	0.498	-7.87	0.74	0.311	170.54
7MywASx2OFZngfoORjo1yy	240682	1	1	4	0.267	0.875	0.644	0	0.125	-6.554	0.222	0.788	139.086
6WlxcZKpEV6Bwe9InoVhMp	176630	2	1	4	0.064	0.884	0.579	2.38e-06	0.182	-6.847	0.299	0.313	144.973
7m9OqQk4RVRkw9JJdeAw96	119133	0	0	4	0.469	0.872	0.391	4.13e-06	0.297	-9.144	0.242	0.437	134.021
6cblRiEGDRNZgowcm951R3	216333	1	1	4	0.0481	0.487	0.849	0	0.143	-5.432	0.246	0.52	152.093
4HG1YiGBseVKzjyKcmAJen	247893	1	1	4	0.477	0.775	0.482	0.0456	0.11	-11.269	0.0357	0.134	136.016
4c2xt1trwYZpMqPWY35Xi9	262453	0	1	4	0.037	0.766	0.271	0	0.175	-5.697	0.0412	0.0371	116.02
41a7dZcq30Ss5kPMayWRV0	157605	10	0	4	0.117	0.85	0.473	0.0105	0.108	-5.747	0.209	0.38	85.454
2yg9UN4eo5eMVJ7OB4RWj3	136187	9	0	4	0.133	0.607	0.596	0	0.123	-9.09	0.358	0.149	77.324
5UVNjOSh27encRBqTpBWup	181894	11	0	4	0.0744	0.903	0.503	2.09e-05	0.125	-9.188	0.335	0.203	125.0
4lc61NBCDzy2srBHDQeTfN	204311	1	1	4	0.233	0.868	0.548	2.67e-06	0.181	-7.864	0.171	0.557	139.999
2WP8G2pdddDmnh1xbfKBOI	182080	0	0	4	0.133	0.807	0.32	0.000328	0.101	-8.152	0.0582	0.298	94.99
6tpHfEM8eaETzlPOARYWfZ	175775	1	0	4	0.0121	0.932	0.481	0.000497	0.097	-9.499	0.162	0.197	142.078
7yotKA30dwTKNEGomV9ZsI	191437	0	1	4	0.21	0.831	0.782	0	0.113	-6.274	0.15	0.199	141.869
11L064movtyopGdLiX4sVg	206027	9	0	4	0.85	0.686	0.215	0.000123	0.106	-13.54	0.0387	0.273	91.998
1Knctxx9vGZxpZfF66BIEa	191840	4	1	4	0.115	0.594	0.798	0	0.143	-5.244	0.0844	0.381	142.049
1Tnw0ItH1Macok8gblnPPd	226907	1	1	4	0.727	0.698	0.547	0	0.159	-7.607	0.315	0.548	83.801
4SUwJA3eUVNHExxMPEUhQe	207307	2	1	4	0.106	0.657	0.571	0.00121	0.0735	-12.519	0.14	0.626	167.961
44Du2IM1bGY7dicmLfXbUs	219960	0	1	1	0.422	0.5	0.448	8.03e-06	0.115	-10.977	0.442	0.104	144.204
09lmraDvzBT3pUQ2rUtJzK	309560	10	0	4	0.406	0.558	0.415	0	0.36	-7.355	0.358	0.317	127.096
44KKhCyI0BGS6LvVyDqJtH	181714	11	1	4	0.022	0.932	0.506	0	0.0933	-7.755	0.161	0.696	139.974
3GVkPk8mqxz0itaAriG1L7	95467	7	0	4	0.847	0.734	0.57	2.14e-05	0.112	-7.066	0.133	0.689	129.953
1qsHYUd2c1wFGcn7e63QmG	188773	1	0	4	0.15	0.683	0.776	0	0.227	-3.251	0.341	0.223	173.996
5eFfsbjSouG8qOpg9ZqDl6	213987	11	1	4	0.109	0.624	0.696	0	0.132	-6.006	0.0469	0.392	82.001
5PTG6rrL6EPFD9E2QMI2pl	142000	6	1	4	0.121	0.733	0.678	0	0.344	-7.771	0.438	0.841	175.985
4UKCKdYiLN6IMA5ZESUTL7	160184	1	1	4	0.779	0.699	0.304	0.000993	0.137	-11.192	0.0993	0.271	119.705
5slddJ629YcePvqD6Uyk8r	219600	10	1	4	0.476	0.557	0.571	0.00114	0.101	-8.106	0.0281	0.392	80.981
1ZAyjvIk9YiD76yYy0TEG6	175230	11	1	4	0.202	0.876	0.519	0	0.108	-6.531	0.143	0.158	94.981
1HXy5I3HTWq8OvxCn0z7G7	179507	9	1	4	0.263	0.677	0.556	0	0.105	-6.544	0.0306	0.521	80.009
2ekn2ttSfGqwhhate0LSR0	209320	9	0	4	0.00261	0.762	0.7	1.56e-05	0.153	-6.021	0.0694	0.608	116.073
3T9CfDxFYqZWSKxd0BhZrb	190643	8	1	4	0.0959	0.655	0.603	0	0.107	-5.014	0.0555	0.452	126.088
6KuqAtoeVzxAYOaMveLNpH	200480	1	1	4	0.183	0.791	0.848	0	0.409	-3.456	0.0506	0.828	95.0
76vMKwFtdDDCLcM6zXybjB	189187	6	0	4	0.167	0.491	0.867	0	0.458	-2.313	0.103	0.602	167.965
2ZRo7axmMPeSVUvDbGkJah	110886	9	0	4	0.661	0.592	0.457	0.000331	0.146	-6.081	0.0603	0.225	146.04
3aW0ds4A4tSQDIp75FqWTo	242334	2	0	4	0.00267	0.557	0.719	0	0.306	-4.515	0.0372	0.344	77.501
01TnVDiet1DFTsyWKUKovl	186268	11	0	4	0.1	0.414	0.416	0.179	0.131	-8.024	0.0251	0.196	159.91
17IFY26jZhgQG6mWzCGrTk	333871	11	0	4	0.05	0.704	0.63	0.00031	0.138	-10.521	0.0893	0.476	174.046
3A1BaBGT3HgzuDrV9pgX9v	176990	10	0	4	0.224	0.809	0.845	0	0.638	-5.843	0.352	0.67	90.015
3nBXOlFTADNvG9nkqy2O2W	179827	5	1	4	0.000837	0.484	0.804	9.29e-06	0.17	-5.889	0.0912	0.391	119.838
6VLEVV3KmHCiGHrY9qlXqB	244133	11	0	4	0.19	0.814	0.49	0.00013	0.234	-7.738	0.257	0.666	139.975
2aI2k39nfa3KFsa4JclQzw	209355	4	0	4	0.0323	0.671	0.859	0	0.267	-3.922	0.0833	0.389	139.931
76cy1WJvNGJTj78UqeA5zr	217947	7	1	4	0.0403	0.836	0.544	0	0.0824	-5.975	0.0943	0.51	97.028
1jNg1rfjc7V9wagU9Xjxq2	285200	10	1	4	0.114	0.579	0.567	1.25e-05	0.324	-6.389	0.067	0.546	135.55
4RVbK6cV0VqWdpCDcx3hiT	324674	0	1	4	0.339	0.585	0.597	0.0404	0.195	-7.499	0.037	0.227	100.051
0ZceYubS95hN72WYE6dyPH	233680	1	1	4	0.0945	0.914	0.534	1.66e-06	0.168	-5.587	0.0624	0.209	119.925
4rBFiGHlaujBGnyQgSdWPh	344293	10	0	4	0.135	0.747	0.574	1.86e-05	0.14	-8.391	0.0853	0.302	143.948
3aUFrxO1B8EW63QchEl3wX	165053	0	0	4	0.126	0.58	0.469	7.32e-05	0.099	-5.946	0.104	0.369	110.573
2zMDMCtGzTOD8qVHyznGIl	193306	7	1	3	0.159	0.547	0.56	0	0.103	-5.86	0.0283	0.485	131.855
7GRTrWsP3yo2Fx8umJfA1X	206605	9	0	4	0.00457	0.334	0.81	0	0.158	-4.855	0.0632	0.306	151.643
7oHkit3F3vimtsBbnZkU0G	140527	6	1	4	0.472	0.709	0.751	4.71e-06	0.182	-3.801	0.16	0.37	104.999
4kUZvXB3LC3an3HX6h0s17	197001	8	0	4	0.401	0.729	0.504	1.44e-06	0.121	-6.784	0.0321	0.305	110.011
2I3dW2dCBZAJGj5X21E53k	245098	2	1	4	0.113	0.841	0.682	9.65e-05	0.131	-7.007	0.0458	0.338	94.985
3s7MCdXyWmwjdcWh7GWXas	215320	1	0	4	0.376	0.669	0.419	0	0.187	-6.724	0.522	0.0397	109.813
3IPkbTA8KkdDXyWtGkfFXa	182693	7	1	4	0.0441	0.489	0.9	0	0.247	-3.563	0.0488	0.611	200.054
0yhxBvedRdGxsPZHJNI4VA	274187	2	1	4	0.867	0.752	0.396	0	0.0486	-7.932	0.411	0.417	116.016
35KV2Nuib6jPMVN00O8iba	123040	10	0	4	0.0393	0.643	0.646	0	0.109	-2.442	0.0629	0.35	80.174
6ojicjDYUUoeE1tdSvfFo4	198880	6	1	4	0.00951	0.455	0.892	0	0.143	-3.218	0.0566	0.641	75.218
2VdT56BGpdqNHUgOe1j5vc	206453	2	1	4	0.186	0.601	0.59	0	0.0942	-5.001	0.0569	0.274	151.952
7oJrVhiTPZGBXWPwhxjy9S	156000	9	1	4	0.138	0.718	0.767	0	0.114	-5.641	0.166	0.519	160.084
3fpVWegR6YOS1Yk5HSMYIq	221787	0	1	4	0.0379	0.61	0.554	3.84e-05	0.166	-5.501	0.137	0.244	159.85
6cpsixIHI63L0hwh3CwZg3	170240	10	0	5	0.0518	0.674	0.578	0.0055	0.72	-8.768	0.298	0.163	112.265
12y5Aa7lUHD8BBuwYVl88A	226116	1	1	4	0.0146	0.564	0.599	0	0.17	-5.923	0.322	0.823	81.56
6bGwKHXHNLmTy6yt147FPh	202120	6	0	4	0.0186	0.46	0.697	0	0.362	-5.954	0.325	0.701	153.426
0LG2cFomCi8Fb664Lvr3Nu	197053	6	1	4	0.00738	0.547	0.804	0	0.0308	-5.268	0.0361	0.666	142.016
79LAFAkR1ATb4iIQvZuCL0	221801	8	1	4	0.174	0.582	0.728	0	0.139	-6.151	0.0292	0.537	150.013
47M0FI03QiAuajGEx5h1Pe	210077	1	1	4	0.0165	0.707	0.521	0	0.145	-12.75	0.0476	0.301	150.085
7iEoaTyBCqLaAwJnOP1BTn	166120	5	1	4	0.0713	0.694	0.796	0.0163	0.096	-3.696	0.198	0.592	78.033
59XHPyb0MTMElZpkG0Wp69	205861	2	1	4	0.129	0.706	0.783	0	0.0952	-5.337	0.424	0.513	130.195
4caEPudXQ1xDd1garjHPFv	228662	1	0	4	0.775	0.823	0.447	1.48e-05	0.0931	-10.562	0.126	0.413	110.059
5lf3ajySox32qFvGEf2TFM	173437	8	0	4	0.00271	0.811	0.646	0	0.191	-4.902	0.257	0.386	77.555
090R9OdFMbQQksvwuXmNEY	195456	5	0	4	0.0392	0.737	0.728	0	0.159	-5.498	0.402	0.587	144.964
6XlSyYFTU1nodeWwwzVgTV	202853	1	0	4	0.181	0.831	0.713	0	0.0572	-3.646	0.094	0.69	132.109
4H7WNRErSbONkM06blBoGc	204427	5	1	4	0.414	0.479	0.468	0	0.148	-5.396	0.0274	0.35	85.913
2UciqgwVDwro0fev3MFbxJ	216727	8	1	4	0.115	0.719	0.497	0	0.0898	-7.661	0.681	0.345	81.651
6tZ3b7ik1QDXFAZlXib0YZ	200310	6	0	4	0.482	0.829	0.527	0	0.631	-6.644	0.367	0.473	116.078
7fCNUWi6uflDTQ08srxMZk	152862	6	1	4	0.0224	0.827	0.658	0	0.0417	-3.846	0.0517	0.523	115.016
5PIfH6BzcmH04RDmtzF0BN	129105	11	0	4	0.139	0.851	0.666	0	0.105	-5.334	0.0694	0.0585	134.068
2UVbBKQOdFAekPTRsnkzcf	190288	2	1	4	0.00299	0.815	0.816	0	0.159	-5.474	0.269	0.498	181.967
09IOPhEh1OMe0HD9b36FJk	246987	4	0	4	0.131	0.559	0.761	1.6e-06	0.143	-4.041	0.0877	0.24	163.898
5lZZmityu9TAjNvSY6GLhR	204360	5	0	4	0.143	0.742	0.84	0	0.133	-5.198	0.0471	0.287	138.032
2HWelwHQS4EdRqIycZOc3O	309120	6	0	4	0.165	0.635	0.324	4.18e-06	0.108	-9.51	0.0769	0.0741	117.863
5ffntNJnJOeFv7b7DCd0Bw	216747	5	1	4	0.597	0.767	0.625	0	0.409	-6.193	0.0836	0.577	120.092
1D2L6MefbXon28PzIk9I3r	211427	7	0	4	0.269	0.802	0.743	1.36e-06	0.121	-4.82	0.0474	0.877	146.03
2qsQ8eVDPmobZpvDxQCVQu	191700	6	1	4	0.0849	0.917	0.689	0	0.603	-6.225	0.264	0.443	102.414
4qWCFTuNnmGNdY4egtb4ZY	228227	9	0	4	0.354	0.645	0.657	5.17e-06	0.213	-5.688	0.0334	0.136	104.931
1ZemPoaj7LBj1RAQrb89EC	261800	11	0	4	0.135	0.651	0.587	1.07e-05	0.149	-7.307	0.0421	0.317	121.838
1k7KigfkZh2Xb6khqV1a0K	162488	10	0	4	0.00451	0.799	0.659	0	0.13	-5.593	0.272	0.256	177.957
2HGymMoOdB4ZYv0AAqYmgF	192520	5	1	4	0.708	0.534	0.815	0	0.111	-2.815	0.0278	0.564	159.848
45RbAX2KxbPdNwUgeYA69j	236071	8	0	4	0.175	0.731	0.675	0	0.213	-4.771	0.247	0.381	155.049
32lItqlMi4LBhb4k0BaSaC	227533	4	1	4	0.627	0.67	0.654	1.02e-06	0.071	-5.944	0.153	0.438	180.024
0MrRAUcB8AZiB9ue2VOBYe	228147	5	0	4	0.26	0.6	0.767	0	0.0979	-4.232	0.0868	0.291	164.079
1AT4xjNarTswd0UZ5FlmKF	133922	4	1	4	0.135	0.869	0.385	0	0.0931	-7.801	0.297	0.596	149.897
0R6Jlsq25eZB3Wftpxi3oF	112013	0	0	4	0.751	0.341	0.495	0.462	0.261	-10.251	0.0446	0.252	78.395
0bhnUFDQFCEHCBlsQfHnj5	218954	1	1	3	0.0299	0.825	0.487	0	0.0868	-6.416	0.233	0.372	105.05
5sWbwccBcyHsg5LEKWGZo9	315771	10	0	4	0.19	0.675	0.567	1.77e-06	0.175	-9.147	0.263	0.658	84.039
4h8VwCb1MTGoLKueQ1WgbD	247427	2	1	4	0.00346	0.518	0.784	0.00187	0.171	-5.659	0.0524	0.588	124.102
1zB4vmk8tFRmM9UULNzbLB	187147	0	1	4	0.00671	0.605	0.822	0.134	0.147	-4.833	0.0438	0.288	167.997
0Px86mRlxdB3YqpK6KXWlr	197822	8	1	4	0.626	0.548	0.472	0	0.119	-8.343	0.477	0.138	82.36
52okn5MNA47tk87PeZJLEL	212120	5	0	4	0.298	0.656	0.721	0	0.173	-5.665	0.122	0.468	148.066
6QgjcU0zLnzq5OrUoSZ3OK	163253	1	0	4	0.0417	0.801	0.795	0.000113	0.0717	-5.115	0.0504	0.754	79.028
4YwNf1fLZt9IQhJeHNWfBi	129267	7	0	4	0.844	0.456	0.268	0.0693	0.107	-15.164	0.0417	0.12	78.531
5vuMtXS5kQ7F0o9V9rG1dG	208720	10	1	4	0.265	0.488	0.637	0	0.106	-7.63	0.0401	0.23	88.865
74cVJfmK18rhWnscIpGXjt	188524	0	1	4	0.17	0.837	0.549	0	0.057	-5.722	0.167	0.209	121.954
75ZvA4QfFiZvzhj2xkaWAh	223347	8	0	4	0.0689	0.556	0.538	0	0.196	-5.408	0.0382	0.291	143.95
7y9iMe8SOB6z3NoHE2OfXl	181279	0	1	4	0.0604	0.675	0.751	0	0.0893	-3.539	0.0296	0.612	118.384
0OWZFobGSIW9GrSlQ9C5pc	205453	3	1	4	0.113	0.588	0.408	0	0.13	-8.662	0.0237	0.484	85.008
17Yq72h0p15OhCbZ5lJ5gd	181624	7	1	4	0.154	0.884	0.814	1.67e-06	0.158	-5.333	0.303	0.907	155.938
0aVsVsOYDSEEigiwTrIab9	185373	9	1	4	0.239	0.46	0.566	5.93e-06	0.0967	-5.637	0.0516	0.19	168.419
7DKS0rX27cCEPsK0R6tFWS	220293	10	0	4	0.61	0.56	0.678	1.42e-05	0.111	-6.167	0.0581	0.29	122.585
7p2ewixAShLpjDZrnzZK7c	231453	1	1	4	0.0977	0.806	0.57	0	0.105	-6.927	0.246	0.454	93.015
1vBeIXlzbAieGoDqInav5j	229005	10	0	4	0.107	0.947	0.788	0.000691	0.108	-6.138	0.124	0.454	129.977
5KhFaq45chTw8RGfWo8T8J	112667	4	0	4	0.175	0.764	0.711	0	0.105	-3.818	0.288	0.774	90.076
2p2cCrOaNrIOLk5ArtlHy6	180302	11	1	4	0.0285	0.599	0.931	0	0.102	-3.662	0.0517	0.788	111.012
2fXwCWkh6YG5zU1IyvQrbs	231253	6	1	4	0.13	0.684	0.683	0	0.156	-7.366	0.177	0.406	112.856
1eFrhAmzoQnTlwvnqvLt7D	241147	7	1	4	0.257	0.496	0.632	1.07e-06	0.109	-4.933	0.0282	0.278	156.034
27oFpFktCq9JIXjJQRuv7a	166852	10	0	4	0.0524	0.728	0.584	0	0.0658	-7.255	0.176	0.365	161.9
4hxfqUojJ5u9SyAjiXevmy	236032	1	1	4	0.118	0.537	0.518	0	0.146	-5.987	0.188	0.427	132.527
1MKZaAEx8RrzoQjHhVuvgs	236987	6	1	4	0.0273	0.538	0.6	0	0.147	-5.463	0.0489	0.26	81.888
4ppTAJUbNXELZcoUaL90wo	221107	8	0	4	0.596	0.456	0.679	0.000573	0.129	-5.778	0.064	0.107	92.026
06gD2ZtK3Dzc1BYqWExQJJ	180907	8	1	4	0.133	0.607	0.575	2.52e-06	0.0566	-7.066	0.0252	0.504	78.341
2mfahQ0EaaZWq4cFNg6A1o	224627	5	1	4	0.14	0.634	0.668	0	0.216	-5.488	0.0291	0.635	80.989
222v3YWai71jHuHjeBCFBs	235813	7	1	4	0.264	0.863	0.657	0.00619	0.0713	-7.295	0.105	0.829	115.958
4PpuH4mxL0rD35mOWaLoKS	219707	1	1	4	0.00214	0.916	0.727	0.000145	0.118	-6.556	0.0861	0.201	94.997
0Nwar8rweBUyfyuoyjjUvk	170573	11	0	4	0.915	0.404	0.564	0.00252	0.134	-7.013	0.0344	0.371	93.631
57IRaiAB4hBZu3gnNVZC0v	160000	9	0	4	0.113	0.658	0.736	0	0.0978	-6.097	0.308	0.804	143.966
0709StHzSeXpdj2zmqF2o2	218744	10	1	4	0.192	0.769	0.482	0	0.0903	-7.205	0.0502	0.487	120.959
74ZovzRxHBvCq5yIwe8boh	151027	1	1	4	0.0456	0.589	0.57	1.51e-06	0.137	-9.54	0.361	0.441	136.203
2hl6q70unbviGo3g1R7uFx	173720	0	1	4	0.0328	0.726	0.889	0	0.0925	-3.655	0.0429	0.649	96.024
2A69wys3S9uiPSmn6UZWJn	184080	6	1	4	0.593	0.725	0.437	0	0.0842	-9.602	0.0575	0.759	83.985
2DlIwu1iDTILEMXA7MUotn	250053	7	1	4	0.0868	0.412	0.619	2.55e-06	0.4	-6.39	0.0725	0.234	95.977
3tZs3nVjySLbL320lP4mvs	200133	1	0	4	0.255	0.415	0.313	1.4e-05	0.117	-12.945	0.0561	0.0875	84.953
34zBwp36K4bllpwnXAlkoN	328751	2	1	4	0.204	0.78	0.331	0	0.243	-14.236	0.087	0.1	138.063
4HbiCvH1R7mVOJ7KY7JQBD	157643	2	1	4	0.0553	0.66	0.775	0	0.129	-4.926	0.172	0.635	157.036
4vaxvNDaLSoD36iZX515ug	187173	10	0	4	0.434	0.821	0.434	0	0.128	-9.194	0.118	0.241	120.012
3e7Y6sfFlIdBMJhX7wpqVO	188600	1	1	4	0.0635	0.829	0.589	0	0.113	-7.055	0.202	0.233	139.971
0FbSpY8RPxTRxi1Fpj9Dz9	160038	1	1	4	0.000831	0.938	0.549	0.000243	0.082	-8.368	0.098	0.412	144.005
6V4KHt9xu4TPEnDFoBeacT	159916	1	1	4	0.00529	0.734	0.751	0	0.183	-7.26	0.285	0.56	161.997
5Z3GHaZ6ec9bsiI5BenrbY	202547	1	1	4	0.199	0.798	0.539	1.66e-05	0.165	-6.351	0.0421	0.394	136.949
6wmAHw1szh5RCKSRjiXhPe	200853	1	0	4	0.211	0.845	0.561	3.49e-06	0.0383	-5.253	0.0778	0.811	109.974
7CkbRn6S0itJqcqn88AtSV	115194	1	1	4	0.0216	0.873	0.663	0.000356	0.0867	-4.086	0.15	0.525	135.499
6ufrOaf4v6Qady6GiIpQ0s	223467	11	0	4	0.00703	0.475	0.752	0	0.406	-6.596	0.0467	0.515	154.957
7gvd8xj4QgPqbQSsn5pV7d	203760	11	0	4	0.0237	0.705	0.64	0	0.262	-6.928	0.225	0.887	144.077
7u90MSvVyEjL0c8icaE7jl	217147	1	1	4	0.102	0.805	0.824	0	0.198	-5.844	0.0534	0.649	126.012
3s3VVLE1kB7Xk2AoJKlGmr	217560	1	1	4	0.00189	0.868	0.752	1.69e-05	0.142	-6.786	0.0667	0.874	149.987
1GtVGc1UYin3zpMUdNSSpM	241427	9	0	4	0.09	0.566	0.586	0	0.0976	-7.444	0.131	0.273	95.032
0D5CXSUx8GOCHSY8KWgi9h	173693	11	0	4	0.194	0.631	0.805	0	0.132	-5.401	0.369	0.674	155.864
4fZxGiES1FKbNqJPrI4L3s	221360	10	0	4	0.0637	0.746	0.531	2.66e-06	0.118	-5.607	0.0379	0.321	77.047
6IqEmqDuOVHUQHzYH0pJtu	219664	8	1	4	0.388	0.924	0.369	5.14e-06	0.0932	-15.015	0.0919	0.433	121.96
2tPcTFiQF9MbVUyjZ3zDhA	219307	1	1	4	0.177	0.856	0.652	0	0.193	-5.324	0.143	0.471	97.017
3g2qgbWPl8TcgJIkstWpSV	220395	9	1	3	0.0606	0.813	0.574	0	0.428	-9.401	0.0577	0.546	124.982
2vHfabj6nFebekTYODqntl	173082	0	1	4	0.00699	0.618	0.867	1.03e-06	0.202	-4.915	0.0439	0.579	98.03
6RSNKGdv3nDTHqgw4bdzyF	216960	11	1	4	0.119	0.555	0.722	0	0.0861	-6.005	0.034	0.559	134.058
6UsoV6X96Rox9mfxoz7SFy	197840	0	1	4	0.496	0.846	0.711	0	0.247	-7.939	0.061	0.883	120.013
0tYHqwTW4s6VuPWDSD7n7K	142582	1	1	4	0.175	0.885	0.641	0	0.234	-4.455	0.351	0.201	91.167
5gW5dSy3vXJxgzma4rQuzH	194230	1	1	4	0.132	0.859	0.413	0	0.334	-7.399	0.182	0.697	115.035
0QVISdPWRllAmoDBG3DEHU	174653	6	0	4	0.0375	0.852	0.691	0	0.0517	-5.175	0.139	0.658	61.115
7qiZfU4dY1lWllzX7mPBI3	233713	1	0	4	0.581	0.825	0.652	0	0.0931	-3.183	0.0802	0.931	95.977
1mXVgsBdtIVeCLJnSnmtdV	201000	5	1	4	0.652	0.698	0.375	0	0.173	-8.279	0.0491	0.534	91.92
43ZyHQITOjhciSUUNPVRHc	124056	5	1	4	0.239	0.936	0.523	0	0.117	-6.71	0.0597	0.699	119.889
6vlxmQGwmlyp07YjkugV6K	244467	4	1	4	0.0547	0.577	0.727	0	0.0891	-5.848	0.0319	0.24	112.041
0iQ77tSa7ncj7zBPtVx6cU	261373	0	1	4	0.00754	0.582	0.821	2.1e-06	0.818	-4.861	0.0365	0.468	100.025
6p01Q7WF857BsAsByBXyaG	194000	8	0	4	0.163	0.556	0.477	6.86e-05	0.113	-8.796	0.034	0.302	84.982
5ZpjODX6OH1xZs3AOewTO6	293947	1	1	4	0.0354	0.745	0.579	0.0118	0.246	-5.771	0.138	0.645	97.002
5qN4HFkapdAOV94XPryVof	130613	1	1	4	0.625	0.618	0.582	3.84e-06	0.265	-9.454	0.297	0.48	90.035
31gpXWZEOgWhkEhyVGuOe2	217469	10	1	4	0.243	0.755	0.698	0	0.2	-7.496	0.0806	0.409	124.989
3T6MAweakkNrMYs8jZIWtg	207187	1	1	4	0.196	0.582	0.568	0	0.0841	-6.051	0.0297	0.64	76.025
6waqLPcT6ruMhmd36OhmFO	178253	1	1	4	0.0715	0.584	0.621	1.68e-06	0.389	-5.703	0.0443	0.634	92.003
4KTU5aa5s547f1JF5DImhF	243987	0	1	4	0.315	0.624	0.452	1.02e-05	0.311	-8.206	0.0681	0.724	199.775
4haJoBPbPj9QFKNpp9e8kx	255867	9	0	4	0.00531	0.654	0.839	0	0.308	-5.076	0.443	0.549	74.886
58kZ9spgxmlEznXGu6FPdQ	193200	11	0	4	0.109	0.663	0.577	0	0.12	-7.518	0.0531	0.454	89.996
3AsNVBJ7LHsltdu9490ZiS	217840	5	1	4	0.0178	0.74	0.777	1.27e-06	0.0665	-4.405	0.0329	0.834	104.989
6jT85s2dZ55HBqjXYi2rfI	225600	11	0	4	0.00695	0.793	0.554	0	0.127	-6.624	0.0451	0.225	119.993
0pqnGHJpmpxLKifKRmU6WP	204347	10	0	4	0.0622	0.776	0.78	0	0.081	-4.374	0.128	0.666	124.949
7yt6eiZQCkVFEzwGp4Pbor	293138	1	1	4	0.25	0.781	0.676	0	0.0783	-4.387	0.0596	0.328	75.944
6RKkHI2fkmgZq7uQPPav8f	181319	2	1	4	0.272	0.635	0.601	0	0.112	-9.837	0.144	0.515	180.046
43dOwOq0mB4i6j4SpcSkqC	255849	8	1	4	0.0737	0.815	0.551	0	0.216	-4.048	0.0936	0.168	152.001
4Kw3CztmD15X1QGDnnHmLD	287992	11	1	4	0.0716	0.924	0.716	0	0.201	-5.801	0.165	0.254	129.987
